Date,Team,Team Location,Team Score,Opponent,Opponent Score,Opponent Location,Neutral Site,Team Result,Team Differential,Opponent Differential,Game Type
11/14/2014,Syracuse,Home,89,Kennesaw,42,Away,,Win,4.23,-10.50,Division 1
11/14/2014,Kennesaw,Away,42,Syracuse,89,Home,,Loss,-10.50,4.23,Division 1
11/14/2014,South Carolina,Home,81,North Florida,56,Away,,Win,3.03,7.94,Division 1
11/14/2014,North Florida,Away,56,South Carolina,81,Home,,Loss,7.94,3.03,Division 1
11/14/2014,UNC Greensboro,Home,76,Chowan,62,Away,,Win,-1.42,0.00,Non Division 1
11/14/2014,Chowan,Away,62,UNC Greensboro,76,Home,,Loss,0.00,-1.42,Non Division 1
11/14/2014,Mercer,Home,88,Piedmont,48,Away,,Win,4.18,0.00,Non Division 1
11/14/2014,Piedmont,Away,48,Mercer,88,Home,,Loss,0.00,4.18,Non Division 1
11/14/2014,Rhode Island,Home,94,Pace,54,Away,,Win,7.81,0.00,Non Division 1
11/14/2014,Pace,Away,54,Rhode Island,94,Home,,Loss,0.00,7.81,Non Division 1
11/14/2014,Penn St,Home,61,Morgan St,48,Away,,Win,0.68,-9.71,Division 1
11/14/2014,Morgan St,Away,48,Penn St,61,Home,,Loss,-9.71,0.68,Division 1
11/14/2014,Ohio St,Home,92,MA Lowell,55,Away,,Win,13.42,-5.10,Division 1
11/14/2014,MA Lowell,Away,55,Ohio St,92,Home,,Loss,-5.10,13.42,Division 1
11/14/2014,E Kentucky,Home,76,Savannah St,53,Away,,Win,8.90,-10.13,Division 1
11/14/2014,Savannah St,Away,53,E Kentucky,76,Home,,Loss,-10.13,8.90,Division 1
11/14/2014,Wright St,Home,73,Belmont,70,Away,,Win,-3.81,4.13,Division 1
11/14/2014,Belmont,Away,70,Wright St,73,Home,,Loss,4.13,-3.81,Division 1
11/14/2014,Indiana,Home,116,MS Valley St,65,Away,,Win,6.06,-16.28,Division 1
11/14/2014,MS Valley St,Away,65,Indiana,116,Home,,Loss,-16.28,6.06,Division 1
11/14/2014,Stony Brook,Home,57,Columbia,56,Away,,Win,5.59,2.82,Division 1
11/14/2014,Columbia,Away,56,Stony Brook,57,Home,,Loss,2.82,5.59,Division 1
11/14/2014,F Dickinson,Away,58,St Joseph's PA,57,Home,,Win,-6.00,-2.81,Division 1
11/14/2014,St Joseph's PA,Home,57,F Dickinson,58,Away,,Loss,-2.81,-6.00,Division 1
11/14/2014,Marshall,Home,74,Jacksonville St,55,Away,,Win,-4.72,-6.03,Division 1
11/14/2014,Jacksonville St,Away,55,Marshall,74,Home,,Loss,-6.03,-4.72,Division 1
11/14/2014,Harvard,Home,73,MIT,52,Away,,Win,6.93,0.00,Non Division 1
11/14/2014,MIT,Away,52,Harvard,73,Home,,Loss,0.00,6.93,Non Division 1
11/15/2014,SC Upstate,Home,78,Florida A&M,65,Away,,Win,11.50,-17.52,Division 1
11/15/2014,Florida A&M,Away,65,SC Upstate,78,Home,,Loss,-17.52,11.50,Division 1
11/15/2014,UC Riverside,Home,75,UC San Diego,52,Away,,Win,-0.81,0.00,Non Division 1
11/15/2014,UC San Diego,Away,52,UC Riverside,75,Home,,Loss,0.00,-0.81,Non Division 1
11/15/2014,Duke,Home,109,Fairfield,59,Away,,Win,15.03,-6.32,Division 1
11/15/2014,Fairfield,Away,59,Duke,109,Home,,Loss,-6.32,15.03,Division 1
11/15/2014,Oral Roberts,Home,77,Tulsa,68,Away,,Win,1.19,4.44,Division 1
11/15/2014,Tulsa,Away,68,Oral Roberts,77,Home,,Loss,4.44,1.19,Division 1
11/15/2014,St Louis,Home,62,S Illinois,59,Away,,Win,-6.56,-2.30,Division 1
11/15/2014,S Illinois,Away,59,St Louis,62,Home,,Loss,-2.30,-6.56,Division 1
11/15/2014,Kent,Away,69,Youngstown St,61,Home,,Win,3.00,-3.34,Division 1
11/15/2014,Youngstown St,Home,61,Kent,69,Away,,Loss,-3.34,3.00,Division 1
11/15/2014,Nevada,Home,65,Cal Poly SLO,49,Away,,Win,-6.03,1.07,Division 1
11/15/2014,Cal Poly SLO,Away,49,Nevada,65,Home,,Loss,1.07,-6.03,Division 1
11/15/2014,Providence,Home,64,Albany NY,60,Away,,Win,4.73,5.28,Division 1
11/15/2014,Albany NY,Away,60,Providence,64,Home,,Loss,5.28,4.73,Division 1
11/15/2014,Long Beach St,Home,74,S Francisco St,64,Away,,Win,-1.00,0.00,Non Division 1
11/15/2014,S Francisco St,Away,64,Long Beach St,74,Home,,Loss,0.00,-1.00,Non Division 1
11/15/2014,St Bonaventure,Home,77,Dartmouth,57,Away,,Win,2.58,0.75,Division 1
11/15/2014,Dartmouth,Away,57,St Bonaventure,77,Home,,Loss,0.75,2.58,Division 1
11/15/2014,High Point,Away,74,Ark Pine Bluff,62,Away,Neutral Site,Win,5.52,-7.13,Division 1
11/15/2014,Ark Pine Bluff,Away,62,High Point,74,Away,Neutral Site,Loss,-7.13,5.52,Division 1
11/15/2014,Hawaii,Home,72,CS Bakersfield,65,Away,,Win,4.69,2.18,Division 1
11/15/2014,CS Bakersfield,Away,65,Hawaii,72,Home,,Loss,2.18,4.69,Division 1
11/15/2014,Air Force,Away,68,Citadel,55,Away,Neutral Site,Win,0.65,-4.63,Division 1
11/15/2014,Citadel,Away,55,Air Force,68,Away,Neutral Site,Loss,-4.63,0.65,Division 1
11/15/2014,Duquesne,Home,91,Bluefield WV,51,Away,,Win,-2.90,0.00,Non Division 1
11/15/2014,Bluefield WV,Away,51,Duquesne,91,Home,,Loss,0.00,-2.90,Non Division 1
11/15/2014,Army,Home,92,VMI,86,Away,,Win,0.03,-0.43,Division 1
11/15/2014,VMI,Away,86,Army,92,Home,,Loss,-0.43,0.03,Division 1
11/15/2014,ULM,Away,74,UAB,65,Home,,Win,4.58,1.18,Division 1
11/15/2014,UAB,Home,65,ULM,74,Away,,Loss,1.18,4.58,Division 1
11/15/2014,Boise St,Away,77,Loy Marymount,69,Home,,Win,10.48,-8.39,Division 1
11/15/2014,Loy Marymount,Home,69,Boise St,77,Away,,Loss,-8.39,10.48,Division 1
11/15/2014,Colorado St,Home,83,Montana,66,Away,,Win,8.58,4.53,Division 1
11/15/2014,Montana,Away,66,Colorado St,83,Home,,Loss,4.53,8.58,Division 1
11/15/2014,Portland St,Away,76,USC,68,Home,,Win,-0.52,-4.00,Division 1
11/15/2014,USC,Home,68,Portland St,76,Away,,Loss,-4.00,-0.52,Division 1
11/15/2014,Santa Clara,Home,70,San Diego Chr,58,Away,,Win,-3.41,0.00,Non Division 1
11/15/2014,San Diego Chr,Away,58,Santa Clara,70,Home,,Loss,0.00,-3.41,Non Division 1
11/15/2014,San Diego,Away,67,SE Missouri St,56,Away,Neutral Site,Win,1.84,0.77,Division 1
11/15/2014,SE Missouri St,Away,56,San Diego,67,Away,Neutral Site,Loss,0.77,1.84,Division 1
11/15/2014,Canisius,Home,64,Vermont,60,Away,,Win,1.93,8.45,Division 1
11/15/2014,Vermont,Away,60,Canisius,64,Home,,Loss,8.45,1.93,Division 1
11/15/2014,Northern Iowa,Home,64,North Dakota,52,Away,,Win,11.06,-5.63,Division 1
11/15/2014,North Dakota,Away,52,Northern Iowa,64,Home,,Loss,-5.63,11.06,Division 1
11/15/2014,Ohio,Home,73,Appalachian St,47,Away,,Win,-4.60,-6.62,Division 1
11/15/2014,Appalachian St,Away,47,Ohio,73,Home,,Loss,-6.62,-4.60,Division 1
11/15/2014,Davidson,Home,102,Catholic,66,Away,,Win,10.94,0.00,Non Division 1
11/15/2014,Catholic,Away,66,Davidson,102,Home,,Loss,0.00,10.94,Non Division 1
11/15/2014,FL Gulf Coast,Home,63,Nova SE,51,Away,,Win,4.53,0.00,Non Division 1
11/15/2014,Nova SE,Away,51,FL Gulf Coast,63,Home,,Loss,0.00,4.53,Non Division 1
11/15/2014,Georgetown,Home,83,St Francis NY,62,Away,,Win,6.06,4.88,Division 1
11/15/2014,St Francis NY,Away,62,Georgetown,83,Home,,Loss,4.88,6.06,Division 1
11/15/2014,Old Dominion,Home,76,UNC Wilmington,56,Away,,Win,8.65,1.77,Division 1
11/15/2014,UNC Wilmington,Away,56,Old Dominion,76,Home,,Loss,1.77,8.65,Division 1
11/15/2014,Florida St,Home,81,Manhattan,66,Away,,Win,-0.33,2.38,Division 1
11/15/2014,Manhattan,Away,66,Florida St,81,Home,,Loss,2.38,-0.33,Division 1
11/15/2014,Bethune-Cookman,Home,91,Trinity FL,69,Away,,Win,-3.25,0.00,Non Division 1
11/15/2014,Trinity FL,Away,69,Bethune-Cookman,91,Home,,Loss,0.00,-3.25,Non Division 1
11/15/2014,LSU,Home,93,Gardner Webb,82,Away,,Win,5.97,0.97,Division 1
11/15/2014,Gardner Webb,Away,82,LSU,93,Home,,Loss,0.97,5.97,Division 1
11/15/2014,WI Green Bay,Home,88,IL Springfield,57,Away,,Win,8.09,0.00,Non Division 1
11/15/2014,IL Springfield,Away,57,WI Green Bay,88,Home,,Loss,0.00,8.09,Non Division 1
11/15/2014,Winthrop,Home,82,Pfeiffer,59,Away,,Win,6.16,0.00,Non Division 1
11/15/2014,Pfeiffer,Away,59,Winthrop,82,Home,,Loss,0.00,6.16,Non Division 1
11/15/2014,Butler,Home,99,Maine,57,Away,,Win,8.38,-14.40,Division 1
11/15/2014,Maine,Away,57,Butler,99,Home,,Loss,-14.40,8.38,Division 1
11/15/2014,W Kentucky,Home,77,Austin Peay,70,Away,,Win,4.25,-8.03,Division 1
11/15/2014,Austin Peay,Away,70,W Kentucky,77,Home,,Loss,-8.03,4.25,Division 1
11/15/2014,Delaware St,Away,77,Penn,75,Home,,Win,-1.51,-6.96,Division 1
11/15/2014,Penn,Home,75,Delaware St,77,Away,,Loss,-6.96,-1.51,Division 1
11/15/2014,La Salle,Home,57,Colgate,52,Away,,Win,0.94,1.58,Division 1
11/15/2014,Colgate,Away,52,La Salle,57,Home,,Loss,1.58,0.94,Division 1
11/15/2014,Michigan,Home,92,Hillsdale,68,Away,,Win,0.72,0.00,Non Division 1
11/15/2014,Hillsdale,Away,68,Michigan,92,Home,,Loss,0.00,0.72,Non Division 1
11/15/2014,Evansville,Home,116,Earlham,45,Away,,Win,4.68,0.00,Non Division 1
11/15/2014,Earlham,Away,45,Evansville,116,Home,,Loss,0.00,4.68,Non Division 1
11/15/2014,N Illinois,Home,86,Aurora,56,Away,,Win,-0.60,0.00,Non Division 1
11/15/2014,Aurora,Away,56,N Illinois,86,Home,,Loss,0.00,-0.60,Non Division 1
11/15/2014,Bowling Green,Away,77,Drake,58,Home,,Win,4.52,-7.29,Division 1
11/15/2014,Drake,Home,58,Bowling Green,77,Away,,Loss,-7.29,4.52,Division 1
11/16/2014,UC Irvine,Home,68,Pacific,50,Away,,Win,5.58,-3.84,Division 1
11/16/2014,Pacific,Away,50,UC Irvine,68,Home,,Loss,-3.84,5.58,Division 1
11/16/2014,Stanford,Home,84,South Dakota,73,Away,,Win,4.72,-0.09,Division 1
11/16/2014,South Dakota,Away,73,Stanford,84,Home,,Loss,-0.09,4.72,Division 1
11/16/2014,UCF,Home,64,Stetson,55,Away,,Win,-5.73,-7.29,Division 1
11/16/2014,Stetson,Away,55,UCF,64,Home,,Loss,-7.29,-5.73,Division 1
11/16/2014,North Carolina,Home,103,Robert Morris,59,Away,,Win,9.51,1.27,Division 1
11/16/2014,Robert Morris,Away,59,North Carolina,103,Home,,Loss,1.27,9.51,Division 1
11/16/2014,Howard,Home,101,Goucher,54,Away,,Win,0.88,0.00,Non Division 1
11/16/2014,Goucher,Away,54,Howard,101,Home,,Loss,0.00,0.88,Non Division 1
11/16/2014,Missouri,Home,56,Valparaiso,41,Away,,Win,-7.44,10.55,Division 1
11/16/2014,Valparaiso,Away,41,Missouri,56,Home,,Loss,10.55,-7.44,Division 1
11/16/2014,Illinois,Home,114,Coppin St,56,Away,,Win,6.31,-10.94,Division 1
11/16/2014,Coppin St,Away,56,Illinois,114,Home,,Loss,-10.94,6.31,Division 1
11/16/2014,Penn St,Home,73,Fordham,54,Away,,Win,0.68,-4.16,Division 1
11/16/2014,Fordham,Away,54,Penn St,73,Home,,Loss,-4.16,0.68,Division 1
11/16/2014,NE Omaha,Home,100,Cent Arkansas,75,Away,,Win,-1.03,-16.90,Division 1
11/16/2014,Cent Arkansas,Away,75,NE Omaha,100,Home,,Loss,-16.90,-1.03,Division 1
11/16/2014,Utah St,Away,60,Illinois St,55,Home,,Win,2.94,6.15,Division 1
11/16/2014,Illinois St,Home,55,Utah St,60,Away,,Loss,6.15,2.94,Division 1
11/16/2014,Wright St,Home,76,OH Dominican,64,Away,,Win,-3.81,0.00,Non Division 1
11/16/2014,OH Dominican,Away,64,Wright St,76,Home,,Loss,0.00,-3.81,Non Division 1
11/16/2014,Denver,Home,54,Idaho St,38,Away,,Win,-0.83,-4.60,Division 1
11/16/2014,Idaho St,Away,38,Denver,54,Home,,Loss,-4.60,-0.83,Division 1
11/16/2014,Creighton,Home,84,Chicago St,66,Away,,Win,0.42,-8.13,Division 1
11/16/2014,Chicago St,Away,66,Creighton,84,Home,,Loss,-8.13,0.42,Division 1
11/16/2014,Holy Cross,Away,58,Harvard,57,Away,Neutral Site,Win,-1.30,6.93,Division 1
11/16/2014,Harvard,Away,57,Holy Cross,58,Away,Neutral Site,Loss,6.93,-1.30,Division 1
11/16/2014,UCLA,Home,84,Coastal Car,71,Away,,Win,3.97,10.03,Division 1
11/16/2014,Coastal Car,Away,71,UCLA,84,Home,,Loss,10.03,3.97,Division 1
11/16/2014,San Francisco,Home,91,S Carolina St,52,Away,,Win,1.50,-7.21,Division 1
11/16/2014,S Carolina St,Away,52,San Francisco,91,Home,,Loss,-7.21,1.50,Division 1
11/16/2014,New Mexico,Home,67,CS Fullerton,59,Away,,Win,1.77,-5.29,Division 1
11/16/2014,CS Fullerton,Away,59,New Mexico,67,Home,,Loss,-5.29,1.77,Division 1
11/16/2014,Northeastern,Away,71,Boston Univ,65,Away,Neutral Site,Win,3.59,-1.67,Division 1
11/16/2014,Boston Univ,Away,65,Northeastern,71,Away,Neutral Site,Loss,-1.67,3.59,Division 1
11/16/2014,Jacksonville,Home,72,Florida National,61,Away,,Win,-7.66,0.00,Non Division 1
11/16/2014,Florida National,Away,61,Jacksonville,72,Home,,Loss,0.00,-7.66,Non Division 1
11/16/2014,Lamar,Home,78,LSU-Alexandria,75,Away,,Win,0.47,0.00,Non Division 1
11/16/2014,LSU-Alexandria,Away,75,Lamar,78,Home,,Loss,0.00,0.47,Non Division 1
11/16/2014,Massachusetts,Away,71,Boston College,62,Away,Neutral Site,Win,-1.09,-1.63,Division 1
11/16/2014,Boston College,Away,62,Massachusetts,71,Away,Neutral Site,Loss,-1.63,-1.09,Division 1
11/16/2014,Arizona,Home,86,CS Northridge,68,Away,,Win,17.82,-5.36,Division 1
11/16/2014,CS Northridge,Away,68,Arizona,86,Home,,Loss,-5.36,17.82,Division 1
11/16/2014,G Washington,Away,70,Rutgers,53,Home,,Win,5.82,-7.88,Division 1
11/16/2014,Rutgers,Home,53,G Washington,70,Away,,Loss,-7.88,5.82,Division 1
11/16/2014,Virginia,Home,67,Norfolk St,39,Away,,Win,14.59,4.15,Division 1
11/16/2014,Norfolk St,Away,39,Virginia,67,Home,,Loss,4.15,14.59,Division 1
11/16/2014,UC Davis,Home,57,Holy Names,42,Away,,Win,6.71,0.00,Non Division 1
11/16/2014,Holy Names,Away,42,UC Davis,57,Home,,Loss,0.00,6.71,Non Division 1
11/16/2014,UNLV,Home,59,Sam Houston St,57,Away,,Win,3.79,14.42,Division 1
11/16/2014,Sam Houston St,Away,57,UNLV,59,Home,,Loss,14.42,3.79,Division 1
11/16/2014,California,Home,93,Kennesaw,59,Away,,Win,-0.79,-10.50,Division 1
11/16/2014,Kennesaw,Away,59,California,93,Home,,Loss,-10.50,-0.79,Division 1
11/16/2014,Texas,Home,85,Alcorn St,53,Away,,Win,7.55,-9.59,Division 1
11/16/2014,Alcorn St,Away,53,Texas,85,Home,,Loss,-9.59,7.55,Division 1
11/16/2014,Charlotte,Away,73,Elon,60,Home,,Win,1.41,0.00,Division 1
11/16/2014,Elon,Home,60,Charlotte,73,Away,,Loss,0.00,1.41,Division 1
11/16/2014,South Florida,Home,73,Jackson St,64,Away,,Win,-6.84,-2.84,Division 1
11/16/2014,Jackson St,Away,64,South Florida,73,Home,,Loss,-2.84,-6.84,Division 1
11/16/2014,Hartford,Home,51,St Peter's,50,Away,,Win,-2.20,0.97,Division 1
11/16/2014,St Peter's,Away,50,Hartford,51,Home,,Loss,0.97,-2.20,Division 1
11/16/2014,Miami OH,Home,76,Southern Utah,63,Away,,Win,-3.22,-4.66,Division 1
11/16/2014,Southern Utah,Away,63,Miami OH,76,Home,,Loss,-4.66,-3.22,Division 1
11/16/2014,Notre Dame,Home,92,Navy,53,Away,,Win,13.18,-3.34,Division 1
11/16/2014,Navy,Away,53,Notre Dame,92,Home,,Loss,-3.34,13.18,Division 1
11/16/2014,Rhode Island,Home,72,MA Lowell,56,Away,,Win,7.81,-5.10,Division 1
11/16/2014,MA Lowell,Away,56,Rhode Island,72,Home,,Loss,-5.10,7.81,Division 1
11/16/2014,George Mason,Home,63,Princeton,60,Away,,Win,-4.87,3.13,Division 1
11/16/2014,Princeton,Away,60,George Mason,63,Home,,Loss,3.13,-4.87,Division 1
11/16/2014,Nebraska,Home,80,N Kentucky,61,Away,,Win,-1.68,1.27,Division 1
11/16/2014,N Kentucky,Away,61,Nebraska,80,Home,,Loss,1.27,-1.68,Division 1
11/16/2014,Kentucky,Home,71,Buffalo,52,Away,,Win,20.94,6.72,Division 1
11/16/2014,Buffalo,Away,52,Kentucky,71,Home,,Loss,6.72,20.94,Division 1
11/16/2014,W Michigan,Home,87,Aquinas,57,Away,,Win,2.30,0.00,Non Division 1
11/16/2014,Aquinas,Away,57,W Michigan,87,Home,,Loss,0.00,2.30,Non Division 1
11/16/2014,Arkansas,Home,97,Alabama St,79,Away,,Win,7.88,5.28,Division 1
11/16/2014,Alabama St,Away,79,Arkansas,97,Home,,Loss,5.28,7.88,Division 1
11/16/2014,Seton Hall,Home,63,Mercer,47,Away,,Win,0.39,4.18,Division 1
11/16/2014,Mercer,Away,47,Seton Hall,63,Home,,Loss,4.18,0.39,Division 1
11/16/2014,Toledo,Home,71,Northern Arizona,58,Away,,Win,4.24,1.15,Division 1
11/16/2014,Northern Arizona,Away,58,Toledo,71,Home,,Loss,1.15,4.24,Division 1
11/16/2014,Wisconsin,Home,89,Chattanooga,45,Away,,Win,15.76,5.75,Division 1
11/16/2014,Chattanooga,Away,45,Wisconsin,89,Home,,Loss,5.75,15.76,Division 1
11/16/2014,Pittsburgh,Home,63,Samford,56,Away,,Win,1.67,-2.66,Division 1
11/16/2014,Samford,Away,56,Pittsburgh,63,Home,,Loss,-2.66,1.67,Division 1
11/16/2014,Portland,Away,73,San Jose St,68,Home,,Win,2.16,-15.80,Division 1
11/16/2014,San Jose St,Home,68,Portland,73,Away,,Loss,-15.80,2.16,Division 1
11/16/2014,Loyola MD,Home,76,Cornell,71,Away,,Win,-7.37,1.00,Division 1
11/16/2014,Cornell,Away,71,Loyola MD,76,Home,,Loss,1.00,-7.37,Division 1
11/16/2014,Wyoming,Home,78,N Colorado,70,Away,,Win,5.71,1.30,Division 1
11/16/2014,N Colorado,Away,70,Wyoming,78,Home,,Loss,1.30,5.71,Division 1
11/16/2014,Marshall,Home,66,Savannah St,47,Away,,Win,-4.72,-10.13,Division 1
11/16/2014,Savannah St,Away,47,Marshall,66,Home,,Loss,-10.13,-4.72,Division 1
11/16/2014,Syracuse,Home,65,Hampton,47,Away,,Win,4.23,-0.85,Division 1
11/16/2014,Hampton,Away,47,Syracuse,65,Home,,Loss,-0.85,4.23,Division 1
11/16/2014,Youngstown St,Home,71,Oberlin,53,Away,,Win,-3.34,0.00,Non Division 1
11/16/2014,Oberlin,Away,53,Youngstown St,71,Home,,Loss,0.00,-3.34,Non Division 1
11/16/2014,Austin Peay,Home,68,Berea,63,Away,,Win,-8.03,0.00,Non Division 1
11/16/2014,Berea,Away,63,Austin Peay,68,Home,,Loss,0.00,-8.03,Non Division 1
11/16/2014,West Virginia,Home,83,Lafayette,56,Away,,Win,7.09,1.81,Division 1
11/16/2014,Lafayette,Away,56,West Virginia,83,Home,,Loss,1.81,7.09,Division 1
11/16/2014,Oklahoma St,Home,74,Prairie View,52,Away,,Win,5.00,-2.09,Division 1
11/16/2014,Prairie View,Away,52,Oklahoma St,74,Home,,Loss,-2.09,5.00,Division 1
11/16/2014,Oklahoma,Home,78,SE Louisiana,53,Away,,Win,9.19,-2.85,Division 1
11/16/2014,SE Louisiana,Away,53,Oklahoma,78,Home,,Loss,-2.85,9.19,Division 1
11/16/2014,UNC Asheville,Away,83,East Carolina,79,Home,,Win,1.90,-1.82,Division 1
11/16/2014,East Carolina,Home,79,UNC Asheville,83,Away,,Loss,-1.82,1.90,Division 1
11/16/2014,Vanderbilt,Home,83,Trevecca Naz,56,Away,,Win,6.16,0.00,Non Division 1
11/16/2014,Trevecca Naz,Away,56,Vanderbilt,83,Home,,Loss,0.00,6.16,Non Division 1
11/16/2014,Ark Little Rock,Home,77,Ark Monticello,64,Away,,Win,-1.10,0.00,Non Division 1
11/16/2014,Ark Monticello,Away,64,Ark Little Rock,77,Home,,Loss,0.00,-1.10,Non Division 1
11/16/2014,Purdue,Home,77,IUPUI,57,Away,,Win,5.48,-6.35,Division 1
11/16/2014,IUPUI,Away,57,Purdue,77,Home,,Loss,-6.35,5.48,Division 1
11/17/2014,E Illinois,Home,81,Eureka,51,Away,,Win,-0.97,0.00,Non Division 1
11/17/2014,Eureka,Away,51,E Illinois,81,Home,,Loss,0.00,-0.97,Non Division 1
11/17/2014,Mississippi St,Home,89,MS Valley St,68,Away,,Win,-1.72,-16.28,Division 1
11/17/2014,MS Valley St,Away,68,Mississippi St,89,Home,,Loss,-16.28,-1.72,Division 1
11/17/2014,ULM,Home,106,Champion Bap,39,Away,,Win,4.58,0.00,Non Division 1
11/17/2014,Champion Bap,Away,39,ULM,106,Home,,Loss,0.00,4.58,Non Division 1
11/17/2014,Houston Bap,Home,89,Hillsdale Bap,53,Away,,Win,-1.25,0.00,Non Division 1
11/17/2014,Hillsdale Bap,Away,53,Houston Bap,89,Home,,Loss,0.00,-1.25,Non Division 1
11/17/2014,E Washington,Home,75,Utah Valley,50,Away,,Win,7.12,-5.50,Division 1
11/17/2014,Utah Valley,Away,50,E Washington,75,Home,,Loss,-5.50,7.12,Division 1
11/17/2014,Iowa St,Home,81,Georgia St,58,Away,,Win,9.09,9.59,Division 1
11/17/2014,Georgia St,Away,58,Iowa St,81,Home,,Loss,9.59,9.09,Division 1
11/17/2014,Grand Canyon,Home,61,Montana St,45,Away,,Win,0.48,-7.83,Division 1
11/17/2014,Montana St,Away,45,Grand Canyon,61,Home,,Loss,-7.83,0.48,Division 1
11/17/2014,TN Martin,Away,75,Arkansas St,73,Home,,Win,4.73,-5.14,Division 1
11/17/2014,Arkansas St,Home,73,TN Martin,75,Away,,Loss,-5.14,4.73,Division 1
11/17/2014,North Texas,Home,71,Nicholls St,57,Away,,Win,-2.84,-8.00,Division 1
11/17/2014,Nicholls St,Away,57,North Texas,71,Home,,Loss,-8.00,-2.84,Division 1
11/17/2014,IL Chicago,Home,67,W Illinois,64,Away,,Win,-5.53,-8.43,Division 1
11/17/2014,W Illinois,Away,64,IL Chicago,67,Home,,Loss,-8.43,-5.53,Division 1
11/17/2014,Iowa,Home,87,N Dakota St,56,Away,,Win,7.53,2.94,Division 1
11/17/2014,N Dakota St,Away,56,Iowa,87,Home,,Loss,2.94,7.53,Division 1
11/17/2014,TCU,Home,81,Washington St,54,Away,,Win,5.79,-5.94,Division 1
11/17/2014,Washington St,Away,54,TCU,81,Home,,Loss,-5.94,5.79,Division 1
11/17/2014,Loyola-Chicago,Home,78,McKendree,68,Away,,Win,1.72,0.00,Non Division 1
11/17/2014,McKendree,Away,68,Loyola-Chicago,78,Home,,Loss,0.00,1.72,Non Division 1
11/17/2014,IPFW,Away,74,Edwardsville,71,Home,,Win,3.17,0.89,Division 1
11/17/2014,Edwardsville,Home,71,IPFW,74,Away,,Loss,0.89,3.17,Division 1
11/17/2014,TX Pan American,Away,63,UT San Antonio,62,Home,,Win,-8.13,0.30,Division 1
11/17/2014,UT San Antonio,Home,62,TX Pan American,63,Away,,Loss,0.30,-8.13,Division 1
11/17/2014,Mississippi,Away,74,Troy,64,Home,,Win,5.13,-2.31,Division 1
11/17/2014,Troy,Home,64,Mississippi,74,Away,,Loss,-2.31,5.13,Division 1
11/17/2014,Michigan,Home,77,Bucknell,53,Away,,Win,0.72,-0.03,Division 1
11/17/2014,Bucknell,Away,53,Michigan,77,Home,,Loss,-0.03,0.72,Division 1
11/17/2014,Wake Forest,Away,71,Tulane,49,Home,,Win,-3.06,-0.35,Division 1
11/17/2014,Tulane,Home,49,Wake Forest,71,Away,,Loss,-0.35,-3.06,Division 1
11/17/2014,USC,Home,70,Tennessee Tech,58,Away,,Win,-4.00,0.67,Division 1
11/17/2014,Tennessee Tech,Away,58,USC,70,Home,,Loss,0.67,-4.00,Division 1
11/17/2014,St Mary's CA,Home,83,New Mexico St,71,Away,,Win,5.60,9.15,Division 1
11/17/2014,New Mexico St,Away,71,St Mary's CA,83,Home,,Loss,9.15,5.60,Division 1
11/17/2014,Gonzaga,Home,72,SMU,56,Away,,Win,18.21,9.67,Division 1
11/17/2014,SMU,Away,56,Gonzaga,72,Home,,Loss,9.67,18.21,Division 1
11/17/2014,Oregon,Home,83,Detroit,66,Away,,Win,4.82,-0.03,Division 1
11/17/2014,Detroit,Away,66,Oregon,83,Home,,Loss,-0.03,4.82,Division 1
11/17/2014,High Point,Away,62,Hawaii,54,Home,,Win,5.52,4.69,Division 1
11/17/2014,Hawaii,Home,54,High Point,62,Away,,Loss,4.69,5.52,Division 1
11/17/2014,Delaware St,Home,104,Bap Bible PA,63,Away,,Win,-1.51,0.00,Non Division 1
11/17/2014,Bap Bible PA,Away,63,Delaware St,104,Home,,Loss,0.00,-1.51,Non Division 1
11/17/2014,Fresno St,Home,93,Bristol,55,Away,,Win,-1.16,0.00,Non Division 1
11/17/2014,Bristol,Away,55,Fresno St,93,Home,,Loss,0.00,-1.16,Non Division 1
11/17/2014,Ark Pine Bluff,Away,56,CS Bakersfield,49,Away,Neutral Site,Win,-7.13,2.18,Division 1
11/17/2014,CS Bakersfield,Away,49,Ark Pine Bluff,56,Away,Neutral Site,Loss,2.18,-7.13,Division 1
11/17/2014,Southern Univ,Home,76,LSU-Alexandria,65,Away,,Win,0.94,0.00,Non Division 1
11/17/2014,LSU-Alexandria,Away,65,Southern Univ,76,Home,,Loss,0.00,0.94,Non Division 1
11/17/2014,Arizona St,Home,49,Bethune-Cookman,39,Away,,Win,3.00,-3.25,Division 1
11/17/2014,Bethune-Cookman,Away,39,Arizona St,49,Home,,Loss,-3.25,3.00,Division 1
11/17/2014,Weber St,Home,74,Presentation,49,Away,,Win,-1.03,0.00,Non Division 1
11/17/2014,Presentation,Away,49,Weber St,74,Home,,Loss,0.00,-1.03,Non Division 1
11/17/2014,Providence,Home,66,Binghamton,45,Away,,Win,4.73,-8.72,Division 1
11/17/2014,Binghamton,Away,45,Providence,66,Home,,Loss,-8.72,4.73,Division 1
11/17/2014,Alabama,Home,80,W Carolina,74,Away,,Win,2.69,-1.03,Division 1
11/17/2014,W Carolina,Away,74,Alabama,80,Home,,Loss,-1.03,2.69,Division 1
11/17/2014,Tulsa,Home,64,ULL,53,Away,,Win,4.44,7.53,Division 1
11/17/2014,ULL,Away,53,Tulsa,64,Home,,Loss,7.53,4.44,Division 1
